当前台风时间,台风编号,台风中文名称,台风英文名称,台风起始时间,台风结束时间,经度,纬度,台风强度,台风等级,风速,气压,移动方向,移动速度,场站距离_km,target_time,方位角,相对方位角,移动速度(m/s),移动方向(°),rmax,b,hollandvg,rmax-ym,b-ym,hollandvg-ym,ym风速,ym风速(<=250km),rmax_i,b_i,hollandvg_i,rmax_ym_i,b_ym_i,hollandvg_ym_i,ym风速_i,ym风速250_i,hollandvg_az,rmax_az,b_az,atten_w
2024-08-29 15:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.23333333333332,32.9,强热带风暴(STS),11,29,981,东北,6.666666666666667,804.1237074137159,2024-08-29 15:00:00,272.02488542028493,-177.97058812594128,0.8644580476775692,89.99547354622621,49.03059298892206,1.2476673500000002,1.370071279367295,62.35039454418936,1.3042992109116212,1.6566309186735282,1.6171952825165137,,26.63206363546314,1.0,1.243776333030123,26.63206363546314,1.4916666666666667,0.361755632722069,0.3609039951395059,,0.3671716660291189,22.524720405142435,1.3996454539046188,0.040095353281339126
2024-08-29 15:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.24166666666667,32.9,强热带风暴(STS),11,29,981,东北,6.833333333333333,804.901233228261,2024-08-29 15:15:00,272.02746327313,-177.96801027309618,0.8644580476775692,89.99547354622621,49.03059298892206,1.2476673500000002,1.367235682515009,62.35039454418936,1.3042992109116212,1.653148050785788,1.6138748018676965,,26.63206363546314,1.0,1.2414809495481833,26.63206363546314,1.4916666666666667,0.360895544613804,0.3600479434557073,,0.3663312428029215,22.52472695755673,1.3996456007053792,0.03997084630759361
2024-08-29 15:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.25,32.9,强热带风暴(STS),10,29,981,东北,7.0,805.6787578045422,2024-08-29 15:30:00,272.0300405521237,-177.96543299410246,0.8644580476760951,89.99547354622621,49.03059298892206,1.2476673500000002,1.3644083764213413,62.35039454418936,1.3042992109116212,1.6496753993840765,1.610563741420843,,26.63206363546314,1.0,1.2391917985422438,26.63206363546314,1.4916666666666667,0.36003830328366604,0.3591947156903307,,0.36549352684499326,22.52473351682423,1.3996457476596795,0.03984672615921769
2024-08-29 15:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.25833333333333,32.9,强热带风暴(STS),10,29,981,东北,7.166666666666666,806.4562811412593,2024-08-29 15:45:00,272.0326172589947,-177.9628562872315,0.8644580476775692,89.99547354622621,49.03059298892206,1.2476673500000002,1.3615893302992177,62.35039454418936,1.3042992109116212,1.6462129268050705,1.6072620679963865,,26.63206363546314,1.0,1.2369088580044156,26.63206363546314,1.4916666666666667,0.3591838967171661,0.3583442999791258,,0.36465850696784585,22.524740082943193,1.3996458947674804,0.03972299163399428
2024-08-29 16:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.26666666666668,32.9,强热带风暴(STS),10,29,981,东北,7.333333333333333,807.2338032371191,2024-08-29 16:00:00,272.03519339546483,-177.96028015076138,0.8644580476775692,89.99547354622621,49.03059298892206,1.2476673500000002,1.3587785134975974,62.35039454418936,1.3042992109116212,1.6427605955488431,1.60396974854991,,26.63206363546314,1.0,1.234632106020964,26.63206363546314,1.4916666666666667,0.35833231296108536,0.357496684517991,,0.3638261720401026,22.524746655913052,1.399646042028769,0.0395996415334422
2024-08-29 16:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.275,32.9,强热带风暴(STS),10,28,982,东北,7.5,808.0113240908198,2024-08-29 16:15:00,272.03776896324933,-177.95770458297693,0.8644580476760951,89.99547354622621,49.17293989217451,1.2390277500000002,1.3360700390145652,62.45710493023736,1.3030857901395252,1.5906569060797082,1.554244995805582,,27.155424461557114,1.0,1.2128264655048682,27.155424461557114,1.4833333333333334,0.36330635499121655,0.3624474214305479,,0.36808797466505894,22.96739912387625,1.3918269369885288,0.039476674662807
2024-08-29 16:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.28333333333333,32.9,强热带风暴(STS),10,28,982,东北,7.666666666666666,808.788843701067,2024-08-29 16:30:00,272.04034396405723,-177.95512958216898,0.8644580476775692,89.99547354622621,49.17293989217451,1.2390277500000002,1.3333272946901502,62.45710493023736,1.3030857901395252,1.587325317046364,1.551062893387931,,27.155424461557114,1.0,1.210597683873118,27.155424461557114,1.4833333333333334,0.36244976711227395,0.3615948706633423,,0.3672523834656758,22.967405839981996,1.3918270837323006,0.03935408983104687
2024-08-29 16:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.29166666666669,32.9,强热带风暴(STS),10,28,982,东北,7.833333333333333,809.5663620665658,2024-08-29 16:45:00,272.0429183995908,-177.9525551466354,0.8644580476775692,89.99547354622621,49.17293989217451,1.2390277500000002,1.330592518678266,62.45710493023736,1.3030857901395252,1.5840034759289026,1.5478898073790543,,27.155424461557114,1.0,1.2083749314749852,27.155424461557114,1.4833333333333334,0.36159599352101424,0.3607451114980047,,0.3664194644222434,22.967412563069793,1.391827230628627,0.03923188585082233
2024-08-29 17:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.3,32.9,强热带风暴(STS),10,28,982,东东北,8.0,810.3438791860144,2024-08-29 17:00:00,272.0454922715457,-177.94545482077547,1.7289160899583738,89.99094709232128,49.17293989217451,1.2390277500000002,1.3272492889579794,62.45710493023736,1.3030857901395252,1.579963095338023,1.5440300906218316,,27.155424461557114,1.0,1.20584899187876,27.155424461557114,1.4833333333333334,0.36065013933675516,0.35980369408339075,,0.36555193273210307,22.850132977538063,1.3892647264956497,0.039110061538485785
2024-08-29 17:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.32500000000002,32.9,强热带风暴(STS),10,28,982,东东北,8.083333333333334,812.6764230551142,2024-08-29 17:15:00,272.0532105228022,-177.93321011534317,2.5933741214500707,89.98642063814532,49.17293989217451,1.2390277500000002,1.318503656457274,62.45710493023736,1.3030857901395252,1.5693610882581623,1.5338998677145248,,27.155424461557114,1.0,1.1989268820511256,27.155424461557114,1.4833333333333334,0.3580198280146121,0.3571856595396415,,0.36304007286533846,22.732868814680476,1.3867025593408946,0.043557889735379995
2024-08-29 17:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.35000000000002,32.9,强热带风暴(STS),10,28,982,东东北,8.166666666666666,815.0089556631287,2024-08-29 17:30:00,272.0609237622885,-177.92549687585677,2.5933741214485964,89.98642063814532,49.17293989217451,1.2390277500000002,1.3104469289013707,62.45710493023736,1.3030857901395252,1.559575964318661,1.5245474003604491,,27.155424461557114,1.0,1.192368472727992,27.155424461557114,1.4833333333333334,0.3555095613580903,0.3546870257363527,,0.3605943162765257,22.732890340460568,1.3867030296691294,0.04316787790551568
2024-08-29 17:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.375,32.9,强热带风暴(STS),10,28,982,东东北,8.25,817.3414769750732,2024-08-29 17:45:00,272.06863203476297,-177.9177886033824,2.5933741214485964,89.98642063814532,49.17293989217451,1.2390277500000002,1.3024597950688062,62.45710493023736,1.3030857901395252,1.5498759866850025,1.5152737940605707,,27.155424461557114,1.0,1.1858628079559779,27.155424461557114,1.4833333333333334,0.35302378036897863,0.3522126839793536,,0.35817174715560185,22.7329119324506,1.3867035014440205,0.04278136005571901
2024-08-29 18:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.4,32.9,强热带风暴(STS),10,28,982,东东北,8.333333333333334,819.6739869559948,2024-08-29 18:00:00,272.07633538447925,-177.910085253666,2.5933741214500707,89.98642063814532,49.17293989217451,1.2390277500000002,1.294541490961883,62.45710493023736,1.3030857901395252,1.5402602233167286,1.506078221652552,,27.155424461557114,1.0,1.1794093362578693,27.155424461557114,1.4833333333333334,0.3505621808139807,0.3497623337705738,,0.3557720836797529,22.732933590620096,1.3867039746649021,0.04239830487367858
2024-08-29 18:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.425,32.9,强热带风暴(STS),10,28,982,东东北,8.416666666666666,822.0064855709475,2024-08-29 18:15:00,272.08403385519387,-177.90238678295145,2.5933741214485964,89.98642063814532,49.17293989217451,1.2390277500000002,1.286691262578131,62.45710493023736,1.3030857901395252,1.530727754203653,1.4969598660486183,,27.155424461557114,1.0,1.1730075131476596,27.155424461557114,1.4833333333333334,0.3481244630264513,0.3473356790968614,,0.3533950481814401,22.732955314939705,1.3867044493311325,0.042018681327516086
2024-08-29 18:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.45,32.9,强热带风暴(STS),10,28,982,东东北,8.5,824.3389727850036,2024-08-29 18:30:00,272.09172749017296,-177.89469314797236,2.5933741214485964,89.98642063814532,49.17293989217451,1.2390277500000002,1.2789083657615308,62.45710493023736,1.3030857901395252,1.521277671191477,1.4883953675424466,,27.155424461557114,1.0,1.1666568010280258,27.155424461557114,1.4833333333333334,0.3457103318265027,0.3449324283520844,,0.3510403670767488,22.73297710537939,1.386704925442056,0.04164245866395324
2024-08-29 18:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.475,32.9,强热带风暴(STS),10,28,982,东东北,8.583333333333334,826.6714485632511,2024-08-29 18:45:00,272.0994163321993,-177.887004305946,2.5933741214500707,89.98642063814532,49.17293989217451,1.2390277500000002,1.271192066056095,62.45710493023736,1.3030857901395252,1.5119090778101167,1.4794235709155377,,27.155424461557114,1.0,1.1603566690895306,27.155424461557114,1.4833333333333334,0.3433194964427244,0.34255229426079126,,0.3487077707952366,22.73299896191025,1.3867054029970405,0.041269606405132206
2024-08-29 19:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.5,32.9,强热带风暴(STS),10,28,982,东东北,8.666666666666666,829.0039128707932,2024-08-29 19:00:00,272.1071004235795,-177.87932021456584,2.5933741214500707,89.98642063814532,49.17293989217451,1.2390277500000002,1.2635416385620388,62.45710493023736,1.3030857901395252,1.5026210891048422,1.4705266723522985,,27.155424461557114,1.0,1.1541065932114094,27.155424461557114,1.4833333333333334,0.3409516704354161,0.3401949938033341,,0.34639699371103205,22.73302088450426,1.386705881995474,0.040900094346226205
2024-08-29 19:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.525,32.9,强热带风暴(STS),10,28,982,东东北,8.75,831.3363656727497,2024-08-29 19:15:00,272.11477980614967,-177.8716408319956,2.5933741214500707,89.98642063814532,49.17293989217451,1.2390277500000002,1.2559563677940488,62.45710493023736,1.3030857901395252,1.493412831469854,1.4617038926226409,,27.155424461557114,1.0,1.1479060558640626,27.155424461557114,1.4833333333333334,0.3386065716213835,0.3378602481425027,,0.34410777407539683,22.733042873133314,1.3867063624367424,0.04053389255336491
2024-08-29 19:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.55,32.9,强热带风暴(STS),10,28,982,东东北,8.833333333333334,833.6688069342559,2024-08-29 19:30:00,272.1224545212832,-177.86396611686212,2.5933741214485964,89.98642063814532,49.17293989217451,1.2390277500000002,1.2484355475419946,62.45710493023736,1.3030857901395252,1.484283442484582,1.4529544619352406,,27.155424461557114,1.0,1.1417545460130327,27.155424461557114,1.4833333333333334,0.3362839220001774,0.33554778255155354,,0.34183985395052474,22.733064927770172,1.3867068443202504,0.04017097136083403
2024-08-29 19:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.575,32.9,强热带风暴(STS),10,28,982,东东北,8.916666666666666,836.0012366204535,2024-08-29 19:45:00,272.1301246098965,-177.85629602824883,2.5933741214485964,89.98642063814532,49.17293989217451,1.2390277500000002,1.2409784807338866,62.45710493023736,1.3030857901395252,1.475232070752476,1.4442776198114802,,27.155424461557114,1.0,1.1356515590246516,27.155424461557114,1.4833333333333334,0.333983447681824,0.33325732634368227,,0.3395929791446477,22.733087048387496,1.386707327645401,0.03981130136904134
2024-08-29 20:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.6,32.9,强热带风暴(STS),10,28,982,东东北,9.0,838.3336546965129,2024-08-29 20:00:00,272.1377901124555,-161.2713194231328,1.8038513464901709,73.40910953558836,49.17293989217451,1.2390277500000002,1.2250258078351737,62.45710493023736,1.3030857901395252,1.456152391990969,1.425981739570949,,27.155424461557114,1.0,1.1252571200815211,27.155424461557114,1.4833333333333334,0.3304004793267197,0.3296898290209956,,0.33580536240028636,23.065841039017506,1.3939778468273039,0.03496755600136201
2024-08-29 20:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.60833333333332,32.90833333333333,强热带风暴(STS),10,28,982,东东北,9.083333333333334,839.0770258031644,2024-08-29 20:15:00,272.0774805403546,-127.93282410204358,1.3443167443596025,40.01030464239818,49.18912450905759,1.2389546291666669,1.2146820849049362,62.467515315233726,1.3030649693695324,1.4434512386833518,1.4138005541844427,,27.155565294890447,1.0,1.118823770544033,27.155565294890447,1.4833333333333334,0.32832472579639216,0.3276230416910584,,0.33227129104526654,24.539328052565395,1.4261700687530299,0.03486373494979092
2024-08-29 20:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.61666666666667,32.916666666666664,强热带风暴(STS),10,28,982,东东北,9.166666666666666,839.8213272095767,2024-08-29 20:30:00,272.01728336829984,-127.99036417978756,1.3442644285975207,40.00764754808745,49.20531445289135,1.2388815083333335,1.2127857590005604,62.47792743543886,1.303044145129122,1.4407269741379096,1.4111894212233305,,27.15570612822378,1.0,1.1167017147193121,27.15570612822378,1.4833333333333334,0.3275451777636462,0.3268468926842727,,0.3315031222426654,24.53608994422751,1.4260965376792143,0.03476009280051705
2024-08-29 20:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.625,32.925,强热带风暴(STS),10,28,982,东东北,9.25,840.5665562024052,2024-08-29 20:45:00,271.9571984328217,-128.04779121737533,1.3442121039689368,40.00498965019705,49.221509725429,1.2388083875000002,1.2108915270363596,62.48834129114193,1.3030233174177162,1.4380066326637078,1.4085818317530183,,27.155846961557113,1.0,1.114582863093915,27.155846961557113,1.4833333333333334,0.32676721654826224,0.3260723151436236,,0.33073649720818565,24.53286106723735,1.4260232090655753,0.03465663016804328
2024-08-29 21:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.63333333333333,32.93333333333333,强热带风暴(STS),10,28,982,东东北,9.333333333333334,841.3127100747859,2024-08-29 21:00:00,271.8972255700183,-128.10510537874734,1.3441597704791386,40.00233094876563,49.237710328424505,1.238735266666667,1.2089994009533314,62.49875688263231,1.3030024862347354,1.4352902267493377,1.4059777986955593,,27.155987794890446,1.0,1.112467223088629,27.155987794890446,1.4833333333333334,0.32599084347572926,0.3252993104418902,,0.3299714171381467,24.52964139993841,1.425950082435788,0.03455334765878698
2024-08-29 21:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.64166666666665,32.94166666666666,强热带风暴(STS),10,28,982,东东北,9.416666666666666,842.0597861263261,2024-08-29 21:15:00,271.8373646155623,-128.162306827968,1.3441074281309078,39.9996714435303,49.25391626363222,1.2386621458333336,1.2071093925572145,62.50917421019928,1.302981651579601,1.4325777687012504,1.4033773348006084,,27.15612862822378,1.0,1.1103548020008702,27.15612862822378,1.4833333333333334,0.3252160598201499,0.3245278799006173,,0.3292078831802101,24.526430920685083,1.4258771573137763,0.03445024587111872
2024-08-29 21:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.64999999999998,32.95,强热带风暴(STS),10,28,982,东东北,9.5,842.8077816631015,2024-08-29 21:30:00,271.7776154047076,-128.2193957297684,1.3440550769279125,39.997011134476,49.27012753280726,1.238589025,1.205221513519298,62.5195932741322,1.3029608134517354,1.429869270644936,1.4007804526465888,,27.156269461557113,1.0,1.1082456070055144,27.156269461557113,1.4833333333333334,0.32444286680460266,0.3237580247904742,,0.3284458964337773,24.523229607810915,1.4258044332230173,0.03434732539540033
2024-08-29 21:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.65833333333333,32.958333333333336,强热带风暴(STS),10,28,982,东东北,9.583333333333334,843.5566939976721,2024-08-29 21:45:00,271.7179777722968,-128.27637224919908,1.3440027168716548,39.99435002149585,49.28634413770519,1.238515904166667,1.2033357753770773,62.53001407472044,1.302939971850559,1.427164744525946,1.3981871646415645,,27.156410294890446,1.0,1.106139645155622,27.156410294890446,1.4833333333333334,0.32367126560160386,0.322989746331711,,0.32768545795042314,24.520037439649446,1.4257319096869991,0.03424458681402008
2024-08-29 22:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.66666666666666,32.96666666666667,强热带风暴(STS),10,28,982,东东北,9.666666666666666,844.3065204490632,2024-08-29 22:00:00,271.6584515527675,-128.3332365516619,1.3439503479662034,39.991688104429386,49.30256608008214,1.2384427833333334,1.2014521895349617,62.54043661225357,1.3029191267754927,1.424464202111018,1.395597483024238,,27.156551128223782,1.0,1.1040369233832408,27.156551128223782,1.4833333333333334,0.3229012573335055,0.3222230456945524,,0.32692656873423687,24.516854394532224,1.425659586229175,0.034142030701433075
2024-08-29 22:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.67499999999998,32.975,强热带风暴(STS),10,28,982,东东北,9.75,845.0572583427837,2024-08-29 22:15:00,271.5990365801593,-128.38998880319878,1.3438979702174596,39.98902538335818,49.318793361694965,1.2383696625,1.1995707672650582,62.55086088702106,1.3028982782259575,1.4217676549890967,1.393011419864803,,27.156691961557115,1.0,1.101937448500145,27.156691961557115,1.4833333333333334,0.32213284307291445,0.3214579239996122,,0.32616922974229823,24.51368045077231,1.4255874623726055,0.034039657624196244
2024-08-29 22:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.68333333333334,32.983333333333334,强热带风暴(STS),10,28,982,东东北,9.833333333333334,845.8089050108179,2024-08-29 22:30:00,271.53973268812115,-128.4466291698982,1.3438455836259808,39.986361858019336,49.33502598430091,1.2382965416666667,1.1976915197078457,62.56128689931247,1.302877426201375,1.4190751145725289,1.3904289870660709,,27.156832794890448,1.0,1.0998412271986453,27.156832794890448,1.4833333333333334,0.32136602384312596,0.32069438231832215,,0.3254134418850114,24.510515586699775,1.4255155376407314,0.03393746814100735
2024-08-29 22:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.69166666666666,32.99166666666667,强热带风暴(STS),10,28,982,东东北,9.916666666666666,846.561457791619,2024-08-29 22:45:00,271.48053970991685,-128.50315781837844,1.3437931881951664,39.98369752829535,49.351263949657984,1.2382234208333334,1.1958144578729415,62.5717146494174,1.3028565707011652,1.4163865920980925,1.3878501963643084,,27.15697362822378,1.0,1.0977482660523492,27.15697362822378,1.4833333333333334,0.3206008006185286,0.3199324216733327,,0.3246592060265385,24.507359780633045,1.4254438115567496,0.0338354628027435
2024-08-29 23:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.7,33.0,强热带风暴(STS),10,28,982,东东北,10.0,847.314914030123,2024-08-29 23:00:00,271.42145747843296,-128.55957491579716,1.3437407839303086,39.981032394230056,49.367507259524594,1.2381503,1.1939395926398149,62.58214413762547,1.3028357117247489,1.4137020986281,1.3852750593304022,,27.157114461557114,1.0,1.0956585715169354,27.157114461557114,1.4833333333333334,0.31983717432503767,0.31917204303894164,,0.32390652298524003,24.504213010878807,1.425372283643611,0.03373364215249712
2024-08-29 23:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.70833333333331,33.00833333333333,强热带风暴(STS),10,27,983,东东北,10.083333333333334,848.0692710777388,2024-08-29 23:15:00,271.3624858261847,-128.6158806295266,1.343688370834809,39.97836645571124,49.522090487527365,1.2294375791666667,1.1732212097128851,62.695938364602334,1.3016081232707952,1.3671964719142051,1.340585036421624,,27.6911202623748,1.0,1.074860587158284,27.6911202623748,1.475,0.32388500952832544,0.32320304664141236,,0.32755961643580633,24.98272428849457,1.4172936446973383,0.033632006725615074
2024-08-29 23:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.71666666666667,33.016666666666666,强热带风暴(STS),10,27,983,东东北,10.166666666666666,848.8245262923524,2024-08-29 23:30:00,271.303624585323,-128.67207512720688,1.3436359489101763,39.97569971252983,49.538390022669,1.2293644583333334,1.171384706305716,62.70638855848836,1.3015872228830232,1.3646020999359152,1.338092818749555,,27.691261095708132,1.0,1.072812729006948,27.691261095708132,1.475,0.3231156556680119,0.3224369975311548,,0.3268017249531354,24.979531522800073,1.4172229113189891,0.03353055704973603
2024-08-29 23:45:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.725,33.025,强热带风暴(STS),10,26,984,东东北,10.25,849.5806770383163,2024-08-29 23:45:00,271.2448735876404,-128.72815857696014,1.3435835181598137,39.97303216460051,49.688453764962055,1.2206517375,1.1492393391694335,62.81663958986025,1.3003667208202794,1.317784128646082,1.2930401981538957,,28.235981861846533,1.0,1.0510142702390368,28.235981861846533,1.4666666666666666,0.32664685758961554,0.3259533935182499,,0.3299259044762195,25.46753350512,1.4091458629904825,0.03342929364482971
2024-08-30 00:00:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.73333333333332,33.03333333333333,强热带风暴(STS),9,25,985,东东北,10.333333333333334,850.3377206864639,2024-08-30 00:00:00,271.1862326645785,-128.78413114745854,1.3435310785899623,39.97036381203702,49.833902724148416,1.2119390166666668,1.1256088634015669,62.92330895395269,1.2991533820920944,1.2705789031148385,1.2475548337772868,,28.791632648588948,1.0,1.0281459691534067,28.791632648588948,1.4583333333333333,0.32961525633960775,0.32890923775455744,,0.33247618574678484,25.96527182247744,1.4010698046539625,0.03332821702323295
2024-08-30 00:15:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.74166666666667,33.041666666666664,强热带风暴(STS),9,25,985,东东北,10.416666666666666,851.0956546141016,2024-08-30 00:15:00,271.1277016472335,-128.83999300724054,1.343478630201188,39.96769465447409,49.85030488812615,1.2118658958333337,1.1238531606819464,62.9337970460951,1.2991324059078095,1.268163047184352,1.2452276287793007,,28.79177348192228,1.0,1.0261844314806439,28.79177348192228,1.4583333333333333,0.32883680960751605,0.32813419284241224,,0.3317102438851478,25.961975640362038,1.4010004493894783,0.033227327689688634
2024-08-30 00:30:00,202410.0,珊珊,Shanshan,2024-08-22 02:00:00,2024-08-30 20:00:00,130.75,33.05,强热带风暴(STS),9,24,986,东东北,10.5,851.8544762049927,2024-08-30 00:30:00,271.06928036636293,-128.8957443254742,1.3434261729972352,39.96502469183713,49.99114226328038,1.203153175,1.0987586599957029,63.03688302961252,1.2979262339407749,1.220670452511477,1.1994010428308224,,29.358573660830555,1.0,1.0022593870349965,29.358573660830555,1.45,0.33118287404000313,0.33047029860921884,,0.3336295912252538,26.469586979599345,1.3929259645079535,0.033126626141385916
